TV_Ad_Spend_EUR,Digital_Ad_Spend_EUR,Print_Ad_Spend_EUR,Price_Discount_Percent,Store_Visits,TargetSales_Flag
108651.5566,39575.93568,195581.5928,16.9166174,5023.623063,0
27507.31442,199979.5387,124616.3432,9.639997014,4533.099225,0
158915.5669,252693.2126,96351.53202,15.35258793,9005.843783,1
255543.4094,165430.8652,93384.11179,5.837436513,1940.259978,0
145126.0707,57631.58798,114720.3196,15.40549189,3916.383833,0
136756.768,152163.0842,147306.3918,2.331563222,7973.762234,0
305426.072,19026.28066,63336.58938,24.06318786,13121.72996,1
308277.3661,273632.0367,66785.18952,21.51829458,6504.296647,1
293131.0175,83569.54153,31832.46624,6.597988542,11096.064,0
58449.14256,272172.6312,146859.1418,7.435409557,12909.9433,1
216143.0636,181470.2909,77676.94938,23.1170651,13221.34236,1
231963.4909,295249.9291,168062.0147,5.678103136,8490.49781,0
303025.7202,257057.0747,98737.18569,12.93058926,4814.448535,0
363207.5345,18160.32682,27214.78638,14.74045963,10488.79808,1
160234.7691,19308.79832,199978.5626,6.312978412,8587.346791,0
182892.1195,226880.29,164417.3153,14.51365797,3029.970047,0
298451.6471,162286.6926,57585.42045,16.80941899,13491.64777,1
271801.8391,230279.1581,20793.62107,21.79251684,11568.31912,1
231990.5623,183062.1865,11274.26139,14.85326278,3153.858855,0
153053.0602,81200.10706,158475.9402,22.51083488,9146.054252,1
94233.89169,239182.7657,25821.47413,14.07971799,13072.45186,1
89846.80136,23845.22324,55077.19447,15.97276269,3665.952175,0
51001.65037,244856.281,24175.73938,23.952273,8719.974524,1
50856.32296,204549.2893,192484.3855,20.45111595,7863.338798,0
341403.325,206883.1558,69669.79924,24.43167867,13553.87098,1
165795.6447,27500.39797,51022.75537,13.97866373,8598.067852,0
43081.05672,74785.57412,144853.0261,6.183829844,9111.596642,0
360641.7552,154346.9856,131723.8701,21.95572634,3331.930042,0
104842.7803,140988.5239,71873.61866,16.92296122,4194.372005,0
121887.2835,22542.68371,114152.1774,23.82422011,7931.992795,1
93909.17903,110711.7706,127217.3356,8.180456864,3357.321204,0
387650.4028,290726.8947,85727.30509,18.51964006,10170.22998,1
62765.23274,102370.743,161547.3729,10.55747862,12537.63831,0
294422.032,195343.3396,151217.0382,4.450240655,6173.830117,0
374193.7224,209282.4755,171665.2618,5.293550253,11883.90582,1
273840.4922,192744.1232,23373.40906,6.29592486,14841.85064,1
346316.1116,97563.55,118786.1695,12.67794138,11894.4982,1
112129.8987,177931.3429,147185.0755,19.331085,7745.236283,1
276092.6319,215666.8374,8337.723747,23.39886626,13055.08029,1
286331.1092,124246.539,123440.3948,2.606188662,5978.262512,0
194166.3548,94886.62204,75226.41009,20.3841785,9707.250963,1
350807.3358,93373.74666,177363.5066,7.766329791,1715.463406,1
283866.7181,276658.6025,166699.3414,9.923039725,4335.465879,1
360053.5606,198675.6903,54094.32372,13.95313951,4101.497946,1
306217.6542,229443.5674,159911.3966,18.36930341,4093.718129,1
217710.3601,176829.5818,31555.80844,4.471634793,5152.373544,0
209501.5221,194680.8491,157411.8851,8.079312106,9422.571171,1
192416.4981,93807.93589,138743.0846,11.14495359,12975.88425,1
28225.80788,269458.0079,166093.2716,14.239085,7504.332479,1
223353.732,157840.6962,106957.8589,20.56358484,8295.16619,1
180729.8288,244525.2727,155553.7855,12.59138757,14129.02511,1
79862.76652,162634.4406,147543.1636,5.011470893,9032.053791,0
65246.48539,48151.17553,16260.04865,7.771712193,11625.5817,0
190753.7138,46869.42343,105418.2609,16.14417251,1453.964843,0
35166.96035,147271.8928,114348.7049,6.749870583,2212.985067,0
394900.3579,137519.0991,181080.4677,5.470564818,3246.669168,0
163685.9539,275289.4113,112261.109,7.278732267,12780.02808,1
165201.4933,52542.77958,180547.6036,10.65796746,9070.897284,1
39427.9942,210668.6832,51662.33283,7.609522621,9203.302993,0
182135.4869,276670.0031,89319.66751,18.45780215,12670.93718,1
25983.26618,132156.8464,107688.8271,20.16010875,12568.24804,1
31435.58067,267219.1862,73142.78454,1.055656838,9988.422653,0
148857.7086,56128.92035,71302.32318,11.48822311,14625.50932,0
331968.2001,45023.7732,36398.75968,6.815815887,14288.56086,0
194352.0104,81509.97214,38620.68524,9.755015156,6351.810385,0
25639.4201,163540.4196,170883.8449,4.67188596,4163.205706,0
82023.61204,199227.9663,148948.8378,1.675024825,4405.182509,0
301170.6343,234806.6507,90884.08566,15.95201165,11494.92698,1
300551.6201,233467.0196,156477.7802,24.05731914,4710.274476,1
306718.7044,46886.18785,34208.11984,18.37233312,1839.287334,0
153634.3629,264091.8017,45853.9179,24.48573251,3245.547049,1
153865.2399,47015.34898,119831.7072,24.13226138,8840.577185,1
324788.7535,270876.0497,25357.56142,8.841267094,7063.439413,1
171292.3965,287923.5253,135640.5192,18.45687755,14874.59202,1
296332.5819,181468.4402,67523.95834,20.3481782,2960.320711,1
240826.7434,212760.4933,179489.4146,11.73664576,1097.207337,0
158449.8382,120371.9827,127589.8343,8.037660817,10372.74116,1
50402.4776,171936.6664,91122.20912,23.34026619,2179.517407,0
64127.64306,252139.4268,110635.9948,1.197482708,11944.40209,0
358032.3149,60457.17102,49432.38812,9.927162808,4028.744071,0
191889.3938,157997.5643,11676.22204,24.43254075,6042.03255,1
397721.7248,131627.4368,15849.08544,3.298894214,14083.13432,1
158280.8404,261919.8835,83193.59839,1.162793788,4444.75931,0
114982.6358,52332.60482,170305.6093,8.529267907,2727.935386,0
153204.9415,269150.1293,139783.4662,1.969738567,7774.667105,1
150372.7168,86327.29679,130471.8238,14.68799694,4400.362759,0
262195.558,187623.9277,190805.9036,15.42135846,3196.618998,1
24840.2742,123271.0505,179310.4302,20.37811885,5627.602827,1
310042.0822,280831.801,88612.92872,24.88993467,7897.78612,1
178237.5576,71295.38358,149908.6094,0.737631005,1087.796486,0
184250.8936,158224.0126,103316.5712,14.8990186,1933.300151,0
202823.7057,80062.3773,140686.9172,20.70929936,3486.47181,0
190700.7305,243349.7116,91891.02494,17.04352522,1989.84763,1
209038.9416,92250.42106,117752.3064,3.835095959,2955.993087,0
151443.6379,286743.9531,36741.74239,15.37412821,11431.54488,1
192271.532,278453.591,150054.8922,4.660186247,8135.640733,1
173767.5076,150429.2286,14441.37036,22.97974336,5290.395041,1
216932.2328,18685.37694,17004.64563,24.28753893,7038.853581,1
256842.2522,290144.0562,112293.69,16.38342559,9015.389669,1
111595.4307,210499.7742,130634.5089,13.75938424,11384.13731,1
213206.1165,155214.0612,61602.58878,3.376792419,14553.63171,1
245956.3293,187164.3872,180082.6951,19.53732651,14941.62862,1
26440.35954,46630.88487,102579.3145,20.29989419,1716.247044,0
217787.6207,59898.16233,30008.97324,8.891575623,10976.60131,0
110931.4335,197089.9685,179637.3552,16.10342697,1762.392441,0
173724.6482,28953.86834,116403.4418,5.491400193,5880.499387,0
334081.4617,215155.9344,139150.1825,23.11047152,10621.22916,1
143969.5268,277136.9865,75223.57973,2.17056732,5190.205213,0
203622.431,217052.249,171922.9256,17.71824202,11814.80808,1
29401.63839,174780.7307,126281.1825,18.60871304,11553.92312,1
137325.3337,241347.9893,124687.0358,17.6642532,10674.27279,1
263094.0154,228312.7376,70972.43308,19.08697254,3661.053985,1
139761.4743,183338.0913,185504.7325,24.0138704,6585.035521,1
98203.05235,71151.5599,193951.8542,10.49571402,10612.6811,0
130449.1584,17232.11766,134343.3156,5.021828406,14287.92321,0
382663.7566,145332.0825,9553.720543,3.243048081,9405.28378,1
52984.69246,83696.68783,162263.657,1.966946312,3431.701556,0
196075.9502,79731.63387,101395.0593,11.52730721,3734.287558,0
42187.02339,159408.3564,194801.5974,2.709667372,2467.319137,0
224690.1317,121987.4131,54808.42608,20.64731529,6279.193651,1
75493.58005,158655.9194,20499.26234,12.16351109,14767.98054,1
260952.226,91743.49707,169358.5725,20.56279434,12344.91248,1
120471.0357,188883.4476,102821.4423,16.283228,3991.332253,0
282547.8478,192266.1248,74694.16139,23.02420467,9813.552468,1
151915.5027,74541.44129,89166.73175,21.04056605,7024.815001,1
21584.02567,176729.589,188828.4094,6.936776348,8256.424761,0
132059.9894,141886.4748,13578.64864,17.55996414,7127.432394,0
51119.88684,291286.4415,110554.5493,22.44753162,14382.36918,1
208115.06,220708.3506,48909.70594,13.03737667,1116.809105,0
129778.2261,66839.1239,168344.5927,18.55195331,6109.561308,1
263196.9101,266378.0865,118244.6164,1.202093968,13336.70547,1
209975.66,150951.1317,101170.2116,15.69282503,1003.795804,1
33697.04399,256354.1749,123118.6314,18.39490295,10507.10701,1
141080.8822,251808.6469,70211.25035,13.93426608,1133.025673,0
205842.4925,19944.91358,161935.5756,6.9777077,11235.52048,0
237437.4602,81593.63901,120212.4789,23.47922706,8284.718142,1
59851.09169,274661.1088,170576.8429,11.49739395,3112.201388,0
266989.0904,234377.2921,120244.6275,13.88872873,6284.390926,1
150605.1175,53567.78386,38385.71703,1.559668383,2865.5954,0
89510.0917,75503.32791,154698.1198,20.37539351,11345.53021,1
326024.1415,191314.5157,172824.5061,10.55547511,4969.949459,1
46076.88701,94428.32623,156996.1564,8.308305718,3605.351122,0
373312.5443,73217.6437,92489.45698,22.88108905,1350.270963,0
288381.1408,295272.3352,134769.7068,6.388643725,12991.38767,1
200724.5877,145706.8211,155756.0626,3.536267335,7687.984958,0
24241.13626,163034.7725,61744.29164,11.78796226,4801.604214,0
168247.6182,200888.0055,29791.30615,18.58581577,7911.101714,1
265403.3971,36584.4952,191977.6808,1.045316234,2734.58599,0
346386.9773,128011.3706,187399.0554,17.99583354,1265.723853,0
254750.3178,273047.021,138058.3019,12.89576707,12247.14208,1
171128.8201,283817.0183,119691.4465,16.92184392,8512.109301,1
189996.567,156149.6609,192871.2747,17.06309415,3247.986226,1
351852.2242,269280.6186,156666.3596,7.85123494,7510.262605,1
153515.7776,157224.9614,90191.71122,4.411919828,3256.801622,0
44759.88748,295899.0063,175373.3773,0.5142072,6579.887036,0
188215.5716,239348.7315,167729.5391,0.566724705,4887.167311,0
399414.4679,251638.4093,111187.9316,21.76066588,10569.20252,1
164313.6878,68133.03175,73503.61842,12.7227654,7637.517192,0
93360.79234,16279.00221,75699.55976,8.154114677,2553.090245,0
37149.45191,158910.8345,112445.0913,22.8044182,5735.913038,0
84968.17539,295099.3461,175146.6293,23.17412678,10974.49429,1
143144.4737,290668.6113,87628.91285,13.4213297,2107.201153,1
238225.7675,190042.8878,26133.95314,13.77301774,5118.789756,0
272923.598,67626.8225,68416.15861,15.8352571,3135.016996,0
36271.19119,17557.8732,6985.326129,17.45060535,13777.03347,0
375748.4392,156500.5068,176196.7551,8.363222576,5971.891472,1
109542.571,101055.2507,53177.33972,18.52142069,7659.58458,0
76643.56291,110984.9244,191945.8181,0.489876682,6116.245513,0
221715.1849,252482.5488,78909.84813,20.22602682,4830.461284,1
277482.6112,40463.1109,108885.1217,16.89668966,14372.4475,1
136756.06,40849.54901,153325.0771,21.75211731,11977.88394,1
274387.6631,141152.0589,12906.10646,15.51840113,2364.90083,0
131831.6641,132829.7636,85128.77623,14.98702844,10850.00845,0
362825.1777,33207.00065,83221.31058,5.792593102,7196.233282,0
354664.0001,170467.6078,12462.3749,10.41337483,4389.779967,0
47053.86316,138128.4763,141604.2656,19.57757966,12851.15196,1
77152.95767,298021.4337,153019.5413,12.70521753,13587.83001,1
285262.3007,33834.59378,120949.9556,18.55451615,12841.20431,1
20045.63857,48464.59061,88053.77842,24.51290547,14500.98805,1
332289.1737,60150.75821,43143.98764,11.36240238,11637.01159,0
155371.1287,107585.3501,42822.79241,5.179839801,8729.881111,0
302955.56,204381.6221,135836.3923,11.1067252,2934.827544,0
36810.1386,290454.0131,99808.73024,8.41860134,9684.173969,1
99520.48317,273692.1575,132112.9437,5.291210901,1147.44216,0
46905.96825,140999.8284,184015.9217,24.7348963,8088.644988,1
88333.04214,35213.10966,129188.6974,11.30179944,14331.87305,1
166080.0683,198807.4827,17702.62339,24.51371537,10987.8243,1
206789.6882,134038.2916,135232.7778,17.73930753,8103.352683,1
368114.7169,21651.49633,8901.180224,9.542420316,3825.785742,0
258326.1276,247951.6996,190939.533,0.007437224,9896.337473,1
288462.3293,165837.8392,56503.68567,9.853694073,10050.88415,1
51202.05714,139793.4512,110342.0716,7.784561782,7930.53624,0
128979.0935,221238.8225,122965.0226,11.46813961,6913.965322,1
396858.1269,259580.8962,47238.65936,14.25347384,1456.653135,1
232960.4746,280686.6515,31205.60904,15.69409769,14741.77143,1
319370.6247,109512.4167,162142.7408,3.304199188,4528.805448,0
32343.33708,67390.31038,140025.5071,15.47936897,2444.802154,0
51948.96137,109137.9157,124299.2023,13.60487457,3517.99481,0
61508.61528,293246.9682,38575.82998,3.164806544,8310.977014,0
25808.62085,43066.44635,152363.2472,5.120728981,3373.902544,0
370352.0081,285832.0195,131098.1891,13.27654554,3090.719158,1
116381.4087,191263.0195,118395.7983,16.51614584,6790.307863,0
398696.2698,17759.31139,94201.81092,4.234708759,9685.210249,0
300489.3432,259856.5769,37037.84127,16.58253013,4940.332437,1
115232.1002,209137.117,41921.3919,7.835414321,8128.367549,0
396885.7616,56218.44166,166496.2348,20.73873827,6758.826767,1
350042.8659,112284.9841,48059.97004,9.711599193,12153.57651,1
82699.24206,263771.5907,182198.4269,20.34764582,2281.623364,1
90422.32628,222661.3068,34753.77613,5.862832587,11579.38403,0
278470.7338,105817.2215,135147.1145,18.45923978,8689.831414,1
49746.49333,241351.0559,85085.3661,13.36280879,3796.639375,1
242119.4477,87619.63022,126826.7387,16.13981107,2799.895651,0
45309.11137,171584.107,13649.52386,11.36077797,9641.975926,0
104093.0904,281066.4084,74383.69001,24.64012437,2526.956333,0
380407.1823,139322.7666,42163.62896,17.37485411,12265.85482,1
209457.2222,173530.5979,27803.2954,9.717318919,9525.549543,0
238010.9284,236215.5723,10705.96166,18.52017668,10644.62643,1
122479.6456,73065.06921,12866.79717,18.37775709,9622.398402,1
187223.4252,142981.7043,142024.6241,3.063371569,13643.33997,1
70540.91431,277215.5072,101995.5748,5.787659708,1589.987109,0
216314.1979,200775.3085,67122.72908,17.77706002,8987.57435,1
40503.20126,214893.533,22066.75509,9.192256029,11140.57385,0
38334.76005,289239.5296,38883.51914,10.16588398,4972.236038,0
278266.1411,182837.6742,57802.16463,12.40796216,7534.203002,1
40893.01198,263103.1911,99882.4958,19.46447706,2947.987143,0
218087.8613,297841.6495,187654.613,11.62008353,6921.342425,1
121090.0678,207734.4809,71219.4496,6.94582692,3500.925534,0
91323.69834,210162.162,74576.63572,16.98409543,12711.97287,1
237861.1782,66593.33572,144158.648,21.60995908,4268.416925,0
132656.053,146975.0852,99636.67044,13.03761226,7164.445561,1
193425.3024,225281.7635,60085.44828,17.52007533,7617.983913,0
72810.05871,112635.1652,35441.89014,20.86965768,12958.65061,1
68064.56161,48297.2623,12542.0968,3.945821583,9884.598454,0
60480.99524,20963.22559,48138.77262,14.98656412,8791.733045,0
47192.84272,205587.6999,184847.2218,18.25455099,1643.692518,0
230411.2131,24483.44912,198799.7288,3.12461192,2523.866277,0
307282.0868,154151.3092,161816.4631,11.37640768,4224.082884,0
321099.4114,266572.3229,95030.24245,4.43765057,11873.66984,1
383981.0271,249838.7281,144322.083,11.58134388,2070.236974,1
83989.09687,220023.4106,165552.827,0.20041483,11903.73166,0
71535.20248,260029.0079,75089.23568,18.49971078,12564.43431,1
198582.8161,228303.9846,39626.12093,20.51691472,7942.570239,1
347182.8598,20177.38892,36684.49573,20.70150267,14206.32104,1
311486.3241,149297.9282,116933.2553,20.17979399,9390.267679,1
232107.6811,19183.39878,17175.32374,1.387434079,14809.15821,0
79577.64093,173194.9414,198789.3508,7.276114621,11604.77705,0
168679.7763,82308.63218,92094.76906,5.987994531,1661.10644,0
293351.3951,140715.6673,49589.8827,11.96442859,5101.497492,1
161896.8203,73145.68124,105994.3714,22.9907733,14107.7959,1
34865.35311,248489.4993,53504.80705,4.667574264,8414.853923,0
241875.9052,67531.30939,125333.3831,19.68444396,3632.32852,0
293651.1403,108014.7857,165157.6057,8.878402832,11861.77596,0
291613.1668,19325.12813,87446.29874,2.733221932,13586.56217,0
82649.01864,103231.3988,148749.9811,8.925395291,2034.377198,0
147676.804,22477.15154,120472.9823,5.196521712,3353.171043,0
175485.4711,143246.1781,38021.09585,5.08073935,10250.72535,0
179782.9368,22683.16625,46771.39077,24.67577723,11943.85699,1
63380.22601,125627.8654,111212.3936,7.478399047,4608.561855,0
166501.9817,187864.4634,170570.5222,19.98779138,10541.39573,1
212520.2309,274355.5126,91628.90476,0.176711858,6502.752259,0
290013.0554,172793.227,127028.9746,1.640761215,14075.60571,1
236390.1218,161800.9718,152978.2233,15.27987895,11172.58321,1
173873.613,28455.16878,160693.1701,17.1128724,5123.566644,0
372486.9978,121662.7578,131281.9441,16.09562506,6371.430308,1
247271.7553,127174.9722,157455.6572,21.79061079,6560.389945,0
390420.5358,107245.1121,122992.7063,5.651675823,12412.64547,1
349603.0154,268428.3749,185272.9449,8.043154118,14163.49807,1
275977.9186,127790.3484,71737.69399,14.0731707,9077.105199,1
361739.1283,75114.82106,168069.9446,3.701124288,7889.226161,0
396671.0777,238729.6866,131344.7083,13.04239511,13424.19883,1
103933.3614,246569.6513,116778.9219,15.24177698,8966.421965,1
282601.4776,113441.7249,145028.2619,11.79830016,2214.53,0
369136.1256,249090.5728,9505.756265,19.53703337,8910.262419,1
26612.06081,216114.4526,157357.0689,20.43869522,4594.732746,0
323805.8187,46351.861,49717.38031,6.745367914,10447.64844,0
53973.12096,119919.4489,34991.80497,6.646307186,13877.21357,0
368290.633,257842.4996,134567.0057,2.580642563,3737.642106,1
252565.0819,121289.4402,181019.1159,24.72328286,5957.095087,1
81586.38666,261547.3094,112253.0465,4.479865964,8494.884298,1
34975.86368,141955.4568,50576.88033,3.193518386,10139.04932,0
334572.1638,175917.0148,149132.0741,13.34296048,6525.768367,0
73006.93756,125975.7874,180244.7362,20.27446918,13950.43813,1
377025.7221,189810.5848,148285.8626,2.249611563,3323.452051,1
54528.79755,164347.1446,162645.5487,6.655561458,6569.864814,0
338431.8238,255112.8458,187366.8826,23.25296309,10521.32302,1
180942.3664,290697.5362,107374.4923,12.77516694,11854.81233,1
351639.432,97420.36104,181016.5371,4.332321282,10922.09322,1
312058.2119,58967.85305,161500.4883,5.495021537,7273.894012,1
344095.2673,108346.9272,73240.57948,18.68768562,14423.13149,1
198691.9951,218054.7815,68794.51602,11.44396597,8893.208762,1
291231.9604,75062.53383,45557.23332,14.42571835,6952.61855,0
141093.6852,106749.3658,134855.3084,17.79984969,12056.89051,0
37925.84177,281467.4309,177522.8628,4.626553827,5106.983462,0
108312.0421,229710.3683,21344.13319,20.74184206,6468.416368,1
20517.42286,286757.4694,117905.7179,1.005668722,12851.36611,1
157950.6993,39708.35734,141285.9233,3.812783365,11324.30019,0
207654.9581,153905.9805,163967.8937,22.51474656,13922.50342,1
27374.6933,272818.2403,113694.0324,2.625232266,7715.508825,0
22937.32979,140242.4529,133740.8204,13.13087882,2304.03052,0
280856.156,211460.7103,107068.7653,5.794079959,14086.73198,1
58165.61991,63524.21163,42429.76018,16.60161619,11900.30684,0
48061.29237,85326.06422,18309.24071,22.27853587,3774.379092,0
208327.3066,135697.757,54906.63446,21.19813438,1565.181913,0
292900.5376,104434.6367,163672.5559,18.83055148,12967.11676,1
391322.7907,198504.7596,28660.01268,16.40501973,13361.82075,1
132250.9741,250532.687,18985.4569,24.12014335,11843.06673,1
64656.83011,117056.6668,48298.20445,4.551119852,9040.197295,0
46043.90194,232517.7311,61496.23737,15.66771038,6315.471915,0
98854.0647,94845.97299,83435.43048,23.17900766,10264.44421,1
58020.76968,129879.5799,167435.7401,5.113757703,6353.976754,0
21286.05733,25136.3863,126722.9064,7.338358047,8824.228298,0
128328.003,56215.47109,151343.0873,19.17915329,3288.256297,0
82398.61579,47043.8723,178659.9838,19.04056858,6956.481506,0
26934.9628,179425.9252,154644.8703,16.22775697,10408.48061,0
154760.1537,193880.337,56036.08837,1.744749545,12701.37803,0
333847.9991,30783.77342,111943.6894,11.70048919,6603.094414,0
135391.3758,174199.1601,93370.25078,16.63024859,5202.242487,1
289837.8999,229648.4219,165305.0536,20.12000106,4508.636309,1
296919.2801,158675.9157,53743.11382,21.12489897,13994.8533,1
29711.4562,146578.6454,123663.3878,17.34655817,3735.006337,0
385478.3391,195771.2363,12701.99468,14.36980035,2873.655953,0
72823.56934,124011.5819,68256.98798,8.55078585,9520.265253,0
292636.6959,188153.2074,96645.47206,18.36806406,6337.890843,1
164188.3913,278507.8735,45269.55391,8.807963707,10557.69563,1
349924.5662,258644.1373,136131.4216,12.87689653,11624.43515,1
398085.1908,225256.4684,76783.60654,0.61817084,14809.24164,1
93462.7276,263959.3048,41666.33797,3.731020298,7920.694824,0
331393.1349,100428.196,174395.1433,7.741914516,6537.408694,1
212091.1201,228879.9249,44105.7235,11.611489,11697.14573,1
386863.8044,98093.22848,117341.3085,14.24210735,12013.16714,1
270073.819,162159.2519,99673.10403,5.035413352,14245.17864,1
245430.4026,154019.2044,91628.18738,13.2432593,5414.928812,1
107218.9101,28519.63837,51154.76196,15.92938248,7812.608007,0
293106.0244,177559.1703,164932.4733,11.17632797,9711.279449,1
129516.4891,158897.4969,130357.2153,13.56067858,14742.19089,1
341388.2728,162961.3958,161765.0345,8.270245133,11634.69513,1
391360.1905,24076.87846,146527.4595,6.277173582,14844.52324,1
22961.33296,121645.6907,154053.4926,19.39395419,12599.48419,1
382760.5711,135604.1523,42463.32836,7.383696233,3995.598752,1
156214.9114,224854.2714,123727.4135,0.448175895,12232.84668,0
205559.9582,224326.275,158654.6642,18.76335821,9045.935647,1
371152.4952,123770.9776,101924.098,7.457950374,5664.151888,0
314863.9217,130045.5588,125720.5789,6.828122063,3656.833473,0
112424.5455,217574.8072,58058.96458,9.51027618,3043.947644,0
56804.02146,134584.6585,93966.15789,11.56663265,2787.866966,0
339665.9665,187876.4291,168517.5058,20.11762921,6921.870279,1
303882.8503,91198.1101,45886.01143,3.984706992,13824.32643,0
346168.9808,30341.48336,143701.5568,13.31882174,9864.820214,1
165935.7048,212871.2688,128939.5196,0.241396405,7969.437373,0
207003.21,205613.2357,19658.20259,1.554442417,7656.697973,0
196707.0786,38759.30104,134574.0815,16.33584423,3267.006989,0
139594.2348,21962.92078,93930.20051,23.19397961,11759.96482,1
147555.5036,15699.16994,40478.2416,1.512722708,5073.662638,0
293086.7185,52019.21435,88324.97643,6.767768171,11120.61295,0
306167.0282,75403.24783,29701.5931,2.235104749,2615.78578,0
348264.5149,259249.7257,189768.9438,1.110045795,11761.11303,1
341062.7745,138503.3416,195039.3433,14.7910419,11764.0475,1
306496.33,200870.9681,88059.36887,22.02632692,1291.852808,1
146455.5708,291377.9035,45939.46532,3.01937284,12950.97979,1
289817.6084,140975.2825,160339.758,14.66735243,2673.456287,0
389597.307,242701.7745,66643.22272,4.387248355,13343.89007,1
368171.1677,125041.0919,74535.47512,10.2018918,5380.984003,0
389165.336,226318.4326,83097.44379,7.293855732,14684.43843,1
33758.85758,90263.08186,144559.8162,4.120402798,6941.125529,0
252407.672,268030.6482,124407.731,8.333999386,14808.8735,1
101830.3024,29875.53223,198303.4557,17.89234865,2496.112337,0
113692.6991,143909.7208,168784.8348,4.415131393,3136.806351,0
340743.1451,296750.6835,195062.569,10.36758172,7859.47443,1
305072.8383,55963.92136,155739.8074,14.83899154,2001.643415,0
144944.9192,43862.75339,87393.9576,24.05551351,14148.68517,1
217567.8382,109587.6824,184662.4615,5.734851751,10116.40482,0
91565.35328,53776.59457,83484.48312,14.65642308,11046.62314,1
21454.33744,208162.9174,24584.60648,0.786556345,7753.343045,0
361984.0807,190113.2307,48159.74719,6.258631905,12893.01726,1
289664.0814,164955.641,195860.6071,12.86187354,7330.13295,1
220951.0099,291534.8489,40384.60596,12.59483585,8349.858984,1
40557.56777,105050.988,82074.03008,24.97128396,8494.624648,1
179919.2674,141552.2794,166895.3442,4.856923413,5845.182033,0
164415.9224,147045.4911,103160.8827,15.79416867,13594.39823,1
85187.85867,215946.5893,132572.7428,1.5822673,5877.611421,0
79351.54594,79796.64074,175269.8812,22.01810097,10674.50144,1
85807.56295,230327.0646,25978.20709,2.215652958,10433.704,0
246797.5264,67814.47356,98036.68345,11.85754287,2882.522147,0
67387.5017,293457.5572,68064.50941,18.48757518,11892.85904,1
110648.7175,286442.7872,128625.5239,13.50475592,13525.69606,1
379583.4288,128864.8271,101599.2146,7.424421172,5780.089232,0
103395.4781,265757.6009,71617.94473,21.17000329,12767.2178,1
310265.5067,127378.6009,44485.19953,19.58427266,9640.472522,1
247255.2036,169242.8671,33240.27176,22.42212776,11359.24504,1
176999.5876,228091.1713,149938.2471,14.68797247,1969.589417,0
246208.6395,231202.4826,166289.9629,11.15308818,2779.332196,1
70775.61137,267470.7191,157893.0902,20.25387981,12166.93163,1
203991.3974,146603.8317,136233.3451,17.08928197,6276.866509,1
389410.7315,184217.0802,127072.2912,6.364140981,1304.416404,1
182533.9097,177418.2073,84681.79486,8.560685775,4852.062243,0
112294.8729,159086.9374,129555.9123,14.67548038,9557.823725,1
372452.6146,212981.5273,27912.30215,1.045125752,12885.7238,1
252094.2416,88981.55591,116196.3613,3.143506251,5620.217714,0
296585.7529,33609.81463,118256.812,10.91932126,6133.761176,0
226493.7573,162829.3554,101594.523,6.319935559,3504.854374,0
24256.76381,137084.3719,161657.8585,20.30728963,8128.753573,1
307166.042,165249.6073,77050.93116,11.48315876,8961.920899,1
391904.9269,189676.5721,67786.56016,19.93537034,8691.143605,1
292151.2908,119004.4047,25739.72981,7.232543503,13979.46299,1
327327.8008,102487.3016,66967.58536,1.703218279,2080.470015,0
343602.9344,207580.7661,76107.19143,23.98275488,2403.122483,1
399696.4798,129138.1379,22188.88736,8.359198525,2218.538086,0
129673.1296,252443.2822,148884.0612,15.69996037,10597.68662,1
190765.9931,232248.1238,11621.28665,10.51102338,6883.957978,1
226273.9142,271884.9811,181777.4852,18.48746291,6306.871886,1
77933.16384,42412.11773,25117.22412,15.95348846,14634.14694,0
202770.8802,60853.15586,50780.71142,15.13856619,10018.29358,0
125252.737,188240.6073,38412.01276,4.630527466,11172.75229,0
338034.2932,216912.3909,129469.7597,17.36890618,12529.65838,1
151884.1671,75118.89003,198078.84,15.60211019,1882.211607,0
51040.1716,21922.60186,167633.7322,10.32220119,12853.01016,0
23832.45919,260547.8856,18338.80739,8.238900816,4147.766078,0
347006.5253,236780.6563,26710.26167,20.92830784,9357.434442,1
346361.3712,277527.9827,109576.1622,4.32290832,8474.520574,1
374953.7081,97564.06509,157075.5816,17.0778409,11533.43217,1
47567.30253,160280.8913,143911.4127,8.271623914,13056.81384,0
170008.2867,222145.5783,104489.3341,9.18487607,14310.86634,1
182713.6985,193366.5242,10001.30534,10.79312478,11036.49214,0
347135.8379,18542.40524,197263.4466,22.53529165,1177.398001,0
119339.7492,160311.0766,153364.6067,0.419298856,12359.44079,0
134837.6712,294830.6789,124276.0203,1.321695802,1347.359865,0
298436.3623,81215.43056,143777.4629,16.32284121,13370.63094,1
88419.94644,144940.1231,121316.1571,1.074858355,5034.520491,0
261442.4377,245141.2889,141960.3298,17.38321224,12275.19412,1
302039.5093,90844.13543,69322.6785,15.46440374,4171.463054,0
88572.31697,130906.086,162981.1871,18.70413502,10851.59433,1
104339.0117,211778.9142,18298.09695,0.137225374,8185.193481,0
285927.5142,143219.4812,99226.8926,8.605619985,9649.346097,0
321911.6407,286911.3539,191840.2308,8.575897399,10846.76644,1
382274.8342,257305.7892,116284.7285,0.300068894,7938.546329,0
137286.961,97644.07315,48264.09053,4.601064896,3489.761042,0
228480.762,15158.72301,111014.1638,11.90651307,13516.28774,0
